"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00007423"	7815300	5791100	10807000	9217500	27948000	10543000	4045500	4597200	9559900	7889500	12800000	5814900	12899000	14136000	6245100	5645100	4788200	13826000	8486600	9574900	6798300	10236000	7441800	13894000	11780000	9754200	8254000	7339400	5924600	18733000	3907100	4041900	15118000	13695000	9894100	6941700	9097700	14927000	9607900	10473000	9981100	23930000	2171500	3810400	1662100	12684000	9630300	11276000	5333800	17624000	4617300	4866500	25803000	10154000	5521500	14709000	11064000	9144000	18002000
"IPI00007611"	18389000	16624000	19691000	26514000	8542800	24396000	8674500	17154000	5539800	18359000	18296000	38163000	9934000	34290000	5882000	12403000	11383000	12834000	26090000	8262800	10397000	24803000	26254000	12067000	33756000	24184000	28870000	32286000	26939000	10484000	18686000	14332000	417870	17455000	12678000	22764000	8101400	17672000	16272000	18191000	14698000	18132000	28036000	15097000	30569000	20002000	21061000	17337000	26264000	21666000	24234000	24227000	33892000	17063000	9184000	23131000	8574800	18588000	12452000
"IPI00007676"	5232400	21369000	3667700	13967000	586640	2438500	20927000	32075000	73733000	5838500	3799600	16512000	6932900	3585000	6759600	4623100	5666600	6737600	9582600	4029500	9069800	3772800	10788000	5411200	9579100	5691000	3763900	3512900	8227300	5081000	2408600	10398000	2304000	2529300	5461600	5201100	3774400	2208500	1350100	2208900	10385000	198950	4231800	2008300	11805000	6057600	7893800	3159300	4010500	2474900	1932100	48581	1236200	13721000	6797400	5528000	4020900	10464000	7318300
"IPI00007752"	222090000	174480000	116260000	36364000	151660000	66499000	59066000	81755000	66532000	246790000	452080000	222840000	378050000	297670000	148450000	138600000	112440000	136870000	69112000	191170000	165300000	225640000	105930000	126290000	64697000	209240000	84338000	58067000	102450000	167440000	54671000	58127000	171530000	151740000	99195000	11748000	80931000	231610000	191700000	127260000	206610000	112250000	87038000	123730000	18392000	82140000	166690000	107100000	79199000	38688000	69406000	360250000	109480000	104860000	211110000	77708000	127760000	216960000	132700000
"IPI00007755"	2558200	4001600	6314200	4913400	3177400	4700200	3464200	3051200	1981600	5566700	2681500	3144400	4800000	6386900	1572900	4622900	4126900	5018300	8635200	6048200	5132100	3489000	7633000	6045200	4641900	2480200	4122700	12230000	5336200	2722900	2052000	6674000	1664300	3387600	2950700	5315400	4112200	4529800	3506300	6641900	7301900	1948100	3296400	4706400	4522300	10878000	3079500	3127000	3531800	3010100	6130300	12583000	6352300	4509600	4340000	5806300	3098300	5374300	2578700
"IPI00007765"	97425000	103400000	88839000	60817000	84059000	157330000	72061000	25856000	98338000	71181000	98109000	136450000	90654000	159210000	47818000	1740400	74880000	84449000	143680000	57240000	79731000	101340000	112330000	83955000	126420000	105940000	147420000	194070000	74214000	83690000	97486000	107910000	115000000	64278000	81941000	108250000	60326000	45326000	143210000	57621000	53651000	86880000	100170000	81054000	6696200	72739000	73100000	133680000	89065000	63249000	110210000	47048000	125730000	10473000	39608000	148370000	78374000	93932000	75038000
"IPI00007812"	1189000	2356500	1195000	1258900	1900700	1117900	1488900	786620	6565900	2987900	8473600	7406700	1227000	833960	2186000	5727300	734710	471740	1558000	873960	1673700	4126800	706790	301710	2079100	3672700	1068300	1053200	2297600	1362900	5071400	1425900	1605300	982490	1683900	202170	1463500	1962400	1315600	5573700	2834200	1898100	703350	1282800	599840	1507700	1500400	2100300	2820500	1369100	1856100	1869500	430330	833760	1937000	933340	1781200	1245100	1980600
"IPI00007928"	3846400	4147400	1077100	206370	588940	1857900	383960	264820	1756300	788640	1299200	1327500	2613200	1636900	1557000	7124000	4743300	3046500	3564200	1601400	5105700	3551400	936070	2122600	1604400	2113400	2743400	1052100	4306700	2323900	2950000	1428800	1121500	9160700	6593000	3496700	2722400	5013200	4041400	3330000	2873300	3288700	3297000	4189400	46167	4304700	4667400	2373900	2679300	9230400	1883900	6879900	9692500	3520200	25700000	8827700	3816700	1629700	5537500
"IPI00008167"	1069700	1794600	1003600	2714800	1146900	7371300	1746400	3486300	11266000	1326900	11549000	14567000	2627100	2503900	2241400	6155000	2966200	983200	1710900	2225800	3758300	3021600	3573100	2482600	2670800	4210200	3797400	7557800	9624900	1857100	5571700	5363900	3815100	3220200	2209500	335630	660100	1372900	5818100	3317200	1478900	945260	6885400	3707800	4182300	1583600	7026700	2501300	2393500	9066000	3750700	1210300	1078700	523770	595710	1859100	3453000	1655400	1954500
"IPI00008223"	1631700	3207400	8408700	2846000	5155500	5243700	2759000	1534200	3798500	12502000	9589800	6596300	6850900	5674600	4315000	6744200	4909200	6341500	4538800	4436500	3841500	4024400	4311100	6425700	1199000	3475600	2638300	470370	2650800	7158000	3610000	4049000	4999200	8241400	7320400	3151400	2381200	4649400	3428600	2539000	2185200	2962500	870020	6702400	5324500	1477500	4111100	3092500	3319800	4274800	4688900	3800100	6540600	1825800	4102900	4964600	7204400	7112600	6016900
"IPI00008274"	6119800	6718800	7653500	13927000	13543000	20460000	7215400	8487500	13144000	8866400	21316000	27183000	23121000	23128000	12632000	12807000	8731400	8230200	5615300	22206000	8733000	10964000	7914700	7828800	5342700	9582100	4896600	6731600	8889200	18085000	17951000	11660000	20799000	33976000	5646200	3073100	12896000	10011000	8416000	6334900	9237000	25948000	5731800	8555600	5227800	7027500	7013300	12031000	10168000	11419000	7923500	4690600	2769800	11426000	7488500	4296800	15934000	8294200	6857500
"IPI00008380"	6108800	3414400	2837100	2514300	4714000	3730500	11973000	6524200	8064300	4784900	5094800	6128400	5022300	5264100	4347000	3086100	4533900	3395100	2932100	3937900	3031400	3161900	2163900	5120600	2828500	4293900	5349100	3785800	5278900	3567200	2257900	4260800	643520	4478400	5169900	1390500	2358400	4419800	3670100	3095700	3088800	3767300	2009100	6414100	3379200	3044200	4365700	4356300	4310400	3767300	4773700	196680	4629700	2775200	7998700	3537600	7209600	3592800	3294600
"IPI00008524"	4111900	2873700	8570600	5475600	12084000	6967100	6187300	655820	311850	6409100	15022000	7519600	8468900	7214600	3903600	437500	8136800	5084800	3535800	6430600	5576400	10149000	4574000	9629300	3835700	3855100	4552700	3230200	4169300	5564800	7915100	5638100	14234000	13782000	13270000	3953600	2923800	13974000	9525500	3881700	5202800	5224400	2689500	14194000	585570	2959000	10090000	4018800	4103100	6126300	6401500	13730000	7436300	548060	41250000	4181200	14036000	9370900	13616000
"IPI00008569"	1142500	2021800	3090600	3906300	2376600	4719400	5791000	3153200	1510500	2844400	5132900	3620900	3152800	3581100	1537900	1092300	1739000	1835600	927930	3302900	2948000	2700600	877640	2270900	650460	1485600	1306900	1357400	2390500	1222500	716820	1446700	1085200	2135600	4020800	3065800	5963300	2164100	1479800	1029600	1793700	2889500	2882800	2251900	1189200	1972400	1951000	2803200	5438800	2524600	3738300	3847400	748400	2141800	3947300	1334500	3375900	997790	2209300
"IPI00008575"	12462000	9195700	3874200	5205700	6013300	5144200	9916500	16618000	5168300	2253700	2455100	4114000	2546100	6182400	3119600	6606400	10098000	6076800	4769300	4483100	10911000	3313600	6099100	5337600	6691600	3769800	5735700	4072700	2712000	2942500	2635000	5180600	3122800	2484100	6186600	2951000	1886400	4519600	3262900	1804900	1998400	2945500	4181100	4355100	4415100	2353900	3133300	3980600	4922300	4872200	7704300	357550	1809200	1490200	665310	2984900	3476200	1500700	5422200
"IPI00008964"	7632500	9329600	7600800	12092000	3939200	5325000	19265000	18453000	10774000	21536000	12697000	10721000	14335000	13141000	12301000	10575000	7934000	8036200	14312000	13228000	7260600	5691700	10128000	6860700	12857000	6439300	6000900	22766000	4896000	4519700	8151000	14824000	193430	4315700	2911900	2287600	4946300	8081800	3763800	6287300	12517000	8217400	9509700	5350700	15045000	8047900	2790700	4127000	7270100	6864200	6982500	5051900	18513000	10136000	12787000	2668000	7824000	10818000	7301900
"IPI00008998"	17656000	12177000	1580600	891290	2045800	3356600	2783000	3384000	3220700	3754200	558470	5604800	3355600	1295500	4101700	5952400	11524000	6814900	12975000	3261900	9555800	8589300	5479300	2903200	8705600	3301600	4985300	3470200	9863800	12188000	8729000	3207300	1859700	8654300	5119900	6393100	4432400	729200	2355400	11350000	2104800	3153100	6375000	1327200	5225900	3242500	3489500	3578800	4454800	4394600	2091700	7709800	11847000	9581900	893710	9609700	3424500	2680400	6990400
"IPI00009032"	6790900	10458000	2801300	5739200	13456000	2292500	9533000	28027000	26475000	7245300	12224000	14082000	7480100	9612000	8133800	7986000	9012100	9524500	12191000	10657000	5254400	8145000	12480000	6278100	2304700	5242500	6642100	7513800	8283900	8713900	5814600	5714500	2539100	11378000	9739800	5599200	4444100	2989300	11308000	11090000	9547900	8088900	12941000	4128900	8090300	7460400	7105600	10272000	4553900	706270	1614600	5947700	9087000	8117000	4176300	10789000	6227000	7459500	14782000
"IPI00009057"	633210	1367900	77699	1376900	1416200	1077000	975400	1282200	976410	651910	2634000	769210	685690	1102700	170840	550080	1000900	911070	372430	203580	712660	1279500	765910	456950	411590	1179200	372300	472580	1244000	422940	920110	1648600	517580	3106500	3007600	921910	227720	470910	449720	958850	192140	166110	556190	689090	228840	500470	1029900	468810	619490	389420	1103700	421940	642440	447360	180020	603320	178280	60234	1673100
"IPI00009104"	5198000	3386900	3744900	4539600	7337700	6729900	1366500	3759500	5775900	5705300	9379300	4697400	5708900	7859500	3493200	3376900	4970900	9822600	2690300	5238700	4527100	5089100	3415400	4885600	6342600	6005500	4447500	4215100	9041800	6543300	4516200	4722800	8090300	9341200	5734300	4343100	3065100	7137700	7056900	2696200	5449800	3756400	3706300	6269100	5005700	4011800	7781900	3813700	3705600	101400	3990100	9607200	6155100	6482600	3740200	6241700	5812700	5399000	5220200
"IPI00009342"	20907000	69023000	33181000	26624000	35231000	41188000	120510000	21470000	80687000	33541000	61226000	72493000	75072000	27142000	40036000	84673000	52409000	68540000	109990000	86631000	71279000	54391000	48975000	52719000	24559000	29268000	37618000	29414000	46745000	86327000	64544000	23031000	21630000	77131000	25109000	59185000	65489000	40163000	41600000	57437000	71377000	101340000	45451000	53774000	78210000	62533000	37718000	42398000	46749000	79856000	64106000	46710000	36564000	73280000	46749000	24845000	48877000	22525000	25952000
"IPI00009368"	21238000	7601200	5725000	7375000	5812600	4076800	3153800	3164700	11838000	3445900	6215400	13886000	5156200	367740	2869700	2752400	8505000	8771300	11322000	2546000	8166200	6399100	5703700	4562100	7354500	4685000	3713100	7083700	9126000	5915600	7826000	19557000	5238400	3138000	4255200	7290200	4242800	2364000	10637000	4236400	3169100	5472700	9201200	8087500	7854600	4363300	5555500	7711600	8429700	4612800	11294000	204830	16812000	9783800	7966300	10583000	4807500	4736300	4433600
"IPI00009659"	775560	1107800	2329100	849000	2099100	1022600	1560300	2264600	8943500	1828000	2635900	1409900	2206800	2112300	1275700	1563100	2813700	1528800	1868800	1547800	1079400	1166500	1067400	2049400	3650800	2992300	2020500	2091400	1928700	1816600	1740000	1364600	551880	96790	2315100	1013000	970970	3709200	2806200	2731500	1571200	1463300	2795600	1957900	4890000	1147100	468090	2245200	2619200	1387300	1116600	210310	1693900	1594100	2033900	1874200	970360	2149800	3148000
"IPI00009790"	15053000	11830000	18292000	27520000	7875200	15512000	19542000	16517000	4415200	9406300	17792000	886830	25044000	11765000	6639300	45626000	58122000	21193000	17955000	64328000	16590000	7529200	30981000	28971000	3799000	14531000	10786000	10912000	8802000	16409000	6327800	10040000	32844000	3110700	8381100	30277000	67165000	13535000	470800	6894300	66625000	58710000	14636000	29621000	1526900	33828000	12717000	72816000	10959000	13989000	10264000	15838000	12944000	17055000	27191000	13067000	54104000	12540000	8896100
"IPI00009822"	124850	1262000	779010	721080	495130	571670	1170000	1740800	1223500	1113700	988570	920720	816600	844450	1178000	810280	2579100	1092600	637550	514070	1234700	858920	380240	1205200	339760	554870	402170	506600	611570	680410	989350	1501700	1401600	694810	247950	1111300	206760	1083800	689250	26503	523810	500740	387110	603600	601130	417210	812160	500210	505770	687140	1153500	590230	617400	948250	1415600	846240	2080200	490180	678700
"IPI00009904"	79656000	85147000	42812000	92181000	31332000	139110000	54868000	73959000	99541000	19962000	44139000	89732000	53953000	60155000	93952000	36471000	59228000	105730000	70156000	56640000	71051000	60228000	39573000	50151000	72311000	41569000	94724000	102970000	100840000	120820000	75834000	125830000	90308000	27787000	69142000	72562000	69435000	19299000	96970000	74307000	68150000	57707000	104970000	41549000	1666700	73017000	55845000	70639000	104480000	85463000	102240000	19575000	46137000	1730700	36972000	58533000	35370000	47666000	73731000
"IPI00009958"	167860	500420	1277500	582710	1104000	841410	93396	1291500	171830	777750	627760	420350	1129100	787410	502910	914760	1176500	638200	453290	1409800	1236200	755990	808220	680060	566160	355120	682350	622980	388830	860970	680140	939370	302070	764540	1486100	162990	698040	1915000	972090	936270	564370	459050	873480	1500200	535630	478470	1256400	955560	1096700	1411400	1101400	688950	706070	625800	997290	1153300	837720	1030800	970510
"IPI00010105"	2412500	3091600	5581500	4114400	5709400	4915600	4085000	18673000	16023000	4810200	3926300	1690300	8023500	5465800	2509100	3550800	3411000	6218600	2076100	4901200	2194500	1210300	2583200	8545800	5597700	8148100	5128800	2971800	5295500	7552100	1975700	1304000	3909400	2913900	4966200	3834700	5572200	3302200	4108000	2085700	12986000	4646300	2980400	12547000	3711200	8367200	3166600	9751300	3742300	4495500	4634600	8425300	1896900	5764400	12999000	2861700	4971800	4200800	5752100
"IPI00010153"	5229900	3058300	3986300	1782800	8558100	2460600	1598600	7861000	4182800	2864400	3032700	3761200	3942600	5399100	3076900	4629400	5399800	10492000	3831700	10055000	5010900	2918200	4520600	6432000	2373400	133930	3159100	5110800	2835000	1600300	4282700	3876300	580230	551380	17186000	5881000	2580300	3194500	3025700	1546800	4833600	3052500	3240200	9277400	2953900	6837000	5295200	3293200	4068700	3773700	6702700	3137600	6728500	5358500	16732000	9491900	5594500	8529900	7150700
"IPI00010346"	7741700	1554200	1158600	1469500	1088400	1822700	666390	429260	593660	1450100	131760	999040	336300	1741000	388680	2459100	2292800	1756900	1140100	1793800	1664000	963520	2499100	2753500	500890	889520	2368500	814720	1168400	1015600	2395800	816330	1932100	1298500	2914500	5299500	2355800	317400	1328600	280330	1056800	2412600	590210	2378600	3669800	2420400	2223500	4812300	871240	4883900	2402400	1167000	1043700	504440	815560	6461700	3438400	1206400	2583000
"IPI00010720"	7424700	9729500	15034000	10130000	11331000	12032000	6174600	7782500	4348000	9057000	14790000	8727700	10310000	18794000	9660500	13119000	13525000	10166000	9168400	11792000	10516000	21089000	7133300	11713000	7972600	7052100	15170000	12597000	9569400	9044200	11705000	13251000	9780700	14935000	16449000	10525000	7577300	8900000	19119000	5634100	10035000	14723000	4401100	21802000	308170	12442000	18924000	11600000	6238100	11898000	10847000	13857000	10124000	9056900	22291000	10032000	14760000	13686000	16434000
"IPI00010740"	89831000	54196000	46511000	46926000	64856000	49976000	25370000	9973300	52221000	40072000	65913000	74706000	38708000	80913000	46205000	46673000	44620000	42857000	46641000	26137000	47313000	40403000	30483000	29146000	41619000	44409000	55064000	43624000	43495000	26853000	45131000	67274000	24538000	87454000	35810000	23396000	20451000	50735000	5327600	13250000	17274000	21801000	67411000	41780000	92978000	42512000	47523000	30023000	44072000	49130000	16775000	22757000	66158000	22178000	12379000	42646000	21936000	35462000	66545000
"IPI00010796"	58334000	91826000	79816000	164460000	46531000	132800000	141550000	225750000	46248000	140260000	95931000	209760000	73322000	105980000	106570000	60973000	60972000	72797000	100540000	80244000	133090000	154520000	115180000	98842000	49755000	37690000	90029000	156800000	130810000	135850000	128380000	143250000	98316000	257990000	45986000	28324000	123320000	28616000	57931000	96587000	62379000	98565000	113050000	85730000	129410000	49227000	68060000	211290000	243350000	107720000	158810000	20398000	60628000	163360000	84740000	67382000	40919000	82541000	46942000
"IPI00010860"	1017500	60006	2961300	1777700	4102100	1837100	1037200	893880	1254300	3112000	2492100	1038400	4282600	2636900	658870	3383900	2986100	873790	263820	4513000	1419400	1135800	1053300	2195600	1709200	1534500	975200	933840	1275300	2307200	1292600	2722900	1062400	2722900	3135000	2761400	1417500	2728600	2043100	1133000	2178900	898440	1270300	2003000	622150	2127000	3051400	2050100	1032900	2396500	1825600	262720	2412700	1275400	485650	1579000	3212700	3082000	2682300
"IPI00010896"	18007000	40605000	27528000	41785000	176080000	40493000	49667000	69604000	106850000	15147000	45619000	25713000	121350000	126760000	39397000	27052000	20103000	34822000	18639000	53227000	19710000	16185000	19773000	25158000	10753000	43981000	32176000	20394000	25849000	70298000	24551000	26019000	80071000	102700000	33454000	35293000	27826000	41905000	22096000	34085000	54101000	39528000	39997000	39112000	15417000	31987000	46009000	21638000	25080000	53429000	29026000	1000200	19268000	38918000	31861000	14025000	44132000	29556000	35510000
"IPI00011126"	1582200	2105900	2917400	2521900	1762700	1987000	925800	1192100	3233700	3074400	3199700	1410800	4626000	3375600	2079800	3460600	2930100	1962300	2623300	2618700	1926800	2343600	2005000	4302000	1958900	1756900	1781800	2170500	1253600	1470200	1543800	3000400	4480500	739530	2173700	1018400	1970300	2210900	4103700	1139500	2491000	1917700	847770	3244000	2439800	1797400	2665300	1435600	1143300	1733600	2540500	1030700	2398800	3239300	4097000	2014300	2888100	3879300	2257900
"IPI00011229"	21213000	13965000	9814200	18904000	4730000	1756500	12947000	21844000	27849000	96969000	9372000	54290000	23543000	11892000	60183000	48237000	13296000	34209000	77933000	42048000	23969000	20302000	50894000	12529000	28743000	67956000	18924000	14570000	8516100	20872000	34724000	41218000	41850000	11635000	15816000	15849000	60372000	8654200	5974500	157960000	46122000	22672000	63048000	6169200	60483000	16310000	7641600	71692000	61270000	3206100	55862000	3250500	25327000	28336000	29044000	15219000	4896800	13671000	14297000
"IPI00011250"	390790	2125100	2527800	631420	1644000	560140	257180	2146200	676510	1347300	628620	688250	3116900	2422100	1582300	1946300	1260700	5375100	1288700	1938200	741150	803250	92823	754450	545280	152730	1259400	680700	856630	5988900	981580	449750	185750	6413600	1658000	735020	1067600	2160400	917840	518850	3179800	1155000	1880300	1391700	558060	1353100	2391000	1385200	1699800	2441300	1206800	3758700	663190	1835100	1907800	601370	1887400	3304100	1663600
"IPI00011284"	3565200	6394700	1629200	9869300	17891000	4175700	61101000	26820000	114330000	5183600	2194300	28466000	3050700	2841800	21042000	3051800	2393700	9128000	5448900	5146200	3087900	2028800	7044200	1964000	2827600	24594000	2347900	7755300	11078000	7395200	10406000	3528500	1479200	8499500	721190	3719200	6170600	4931200	2442500	17292000	12417000	2403800	8802800	3392900	18979000	5772700	2830900	3772000	1737100	902120	6035600	5835200	9849800	17723000	9666100	2240400	2411000	2556400	1462200
"IPI00011285"	12766000	12957000	7719200	4564000	9169100	1949000	18761000	9500700	597370	12580000	7718400	6129400	11752000	5546000	5554500	11375000	5469800	21167000	4257400	11700000	3184100	2742900	6973500	5372100	5826200	1122800	4088700	8455300	1856700	14634000	5635700	2038200	7316100	7948400	5700700	9246000	5582700	6677500	2614200	2038700	14194000	6158000	2669400	13121000	32024000	5290200	13165000	8915200	1906700	4370100	4939500	5386400	5036200	8126400	9488300	2281800	7890500	6332000	5371400
"IPI00011454"	77001000	90861000	51844000	136880000	46725000	147450000	86958000	16454000	70909000	127970000	117060000	195680000	89193000	86366000	123720000	55995000	76100000	90336000	100530000	76128000	76813000	59379000	139220000	62389000	88675000	21545000	76359000	119800000	99940000	55521000	105660000	79056000	21807000	68720000	17106000	44179000	48828000	29854000	6772100	54632000	90567000	75796000	64692000	70352000	25965000	52108000	100710000	86980000	178340000	105970000	9205400	47871000	89826000	130030000	44554000	61493000	58313000	89027000	82125000
"IPI00011937"	16834000	15644000	12973000	23185000	7663200	47495000	12466000	9269400	21416000	13238000	19332000	36704000	11273000	6184900	45269000	13557000	8354900	7150800	8487400	25471000	20115000	11279000	14355000	6964400	4359000	5173200	22574000	14631000	18636000	9305800	7510300	9535800	3798300	10921000	10522000	10027000	4774300	2420100	16719000	9554100	5955900	5716000	19797000	10144000	7884000	4356400	7050000	6291100	18341000	32241000	13460000	5209900	10299000	5285500	18530000	21820000	4002700	19097000	11784000
"IPI00012011"	92255000	63909000	91921000	122420000	110360000	145760000	122730000	104110000	25115000	147180000	202910000	127770000	176540000	173340000	106060000	45676000	55876000	84491000	45124000	164380000	53353000	47151000	100010000	85547000	100090000	136010000	57779000	83228000	77699000	128810000	45491000	30605000	8322900	142620000	70406000	98496000	107260000	153230000	120850000	77702000	194890000	125110000	84765000	93389000	57768000	105330000	73938000	64986000	54283000	137880000	86692000	2.87e+08	107420000	97019000	208150000	40405000	139070000	93133000	140800000
