"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00219604"	558380	1317000	188130	0	1920200	235970	1394600	1499300	329640	446400	2241400	874120	2404600	539600	723200	2341400	1073600	1966400	684360	3853500	2237600	1274000	620280	2598300	0	0	850210	442460	1307500	2178900	862030	480930	0	659710	258720	695330	1211900	1886700	870960	715780	785400	1290400	343380	1292100	95474	834670	1100700	704500	439920	1154500	353360	1107400	0	1017400	5416800	1234900	1741200	561910	1249100
"IPI00219613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219616"	1010800	0	4503100	316940	1392700	991150	1703300	327970	127340	133770	659460	114620	647760	339270	717240	1540900	2823600	292430	3761400	1345100	405840	613590	580280	1304600	0	888310	536680	439200	804330	731060	495520	1002500	0	2113000	1688500	420380	2397300	1673200	0	174650	236020	1357300	757700	1101300	0	2652000	258690	1550500	2034600	2276200	1869400	51458	0	0	2236400	1478000	1021400	1531400	3207400
"IPI00718888"	1994700	1848300	7905300	0	6423700	2687200	9272200	1762500	1786600	3241100	4612800	217410	2124200	828180	4519900	5451000	6386800	1740400	6000200	4434700	5986900	2439600	2350900	2072400	736120	3916100	2409700	2082400	2494700	4137200	1035200	2163800	0	6681700	6215400	1269800	4873600	5565600	889460	1030400	1562200	5058700	4408500	4819600	1023900	5974300	3645600	3432100	3572500	7649200	3670000	903130	761460	841760	8572800	4541000	3133400	8350900	5183900
"IPI00219622"	2876300	4951700	3914200	1269800	3884900	5305300	5029100	7003900	10295000	5220700	4723500	4329600	4586900	5819100	6026300	3126000	3592300	3787400	3342700	2834000	3317500	2225300	4131300	4654300	2841000	3098800	4483600	2774100	3829900	5548400	1328200	2595600	3895700	5643100	4541000	3327700	3961700	5095100	3404800	1968100	4347600	2254200	1415300	4585400	2380200	4745000	1455500	1379500	1143100	2434300	1789900	10875000	2856600	5753200	8932900	5876200	4541900	5616300	3814200
"IPI00514332"	735760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219661"	0	0	0	0	0	0	0	0	0	0	0	1654200	0	0	1184000	530210	0	0	0	0	0	873080	0	0	0	79200	0	0	1533600	0	1439200	0	0	0	0	0	0	0	0	457930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219669"	0	0	0	0	2249400	0	0	0	808200	623540	142730	585340	0	0	872180	0	0	0	0	0	0	684250	0	0	0	1518700	0	0	0	0	213870	0	0	0	0	0	0	0	0	1251900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219673"	3212900	10417000	14038000	4870700	4804400	3661000	10884000	1631900	10525000	3712200	7601200	6370800	3248500	2896100	8093800	10085000	3751800	13564000	8240600	2247800	3642200	5336300	4312800	5533700	8207900	6183300	7088000	17086000	5318100	8188800	5935300	7463500	3819800	3528700	7250200	5099300	6931700	1207700	3740400	10934000	5468500	6028500	14728000	3750600	1780900	9342200	1192100	12733000	3460700	2521900	7009600	4613800	5260800	6293200	2251200	6302900	1316200	15914000	6898800
"IPI00219675"	10509000	5687900	17988000	10315000	7248200	6243200	850560	124600	57748	11712000	14481000	16756000	19988000	12806000	4929200	8701800	7443100	9886900	12373000	8753000	9070100	19174000	5349400	11388000	8276400	8411200	7815800	11166000	10222000	12384000	7555500	18422000	0	27906000	9051900	12476000	14954000	18021000	6375100	10126000	12289000	16755000	14299000	7521200	8556700	15280000	9418600	14353000	24050000	21353000	11168000	6250600	10878000	17077000	10630000	10781000	12449000	12751000	14301000
"IPI00219676"	163300	0	0	0	338610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157490	0	0	0	0	84645	0	0	0	0	0	0	148680	0	0	741900	0	0	0	0	0	0	0	0	0	0	0	0	0	1524300	0	0	0	0	0	0	0
"IPI00219677"	0	193150	0	0	0	0	99615	0	265730	315190	180270	164280	146310	0	44606	575240	83064	193350	96532	0	114590	0	0	107440	156430	144770	0	80567	146510	98774	109890	478420	0	0	193110	0	153060	0	0	166150	0	0	0	432610	0	106460	190470	0	97140	177220	271220	0	112270	160460	240750	117360	102620	0	0
"IPI00219678"	3113000	4456800	6041600	3590800	9706000	6560000	4632500	4668100	9844600	7283200	7582700	6423400	9725200	6499000	3876100	5700200	9697100	4169000	3066500	11695000	4487200	4692700	4563300	7804500	5900200	5259000	5397400	5377700	4336700	8254600	6727500	5551400	7452000	5123100	5622900	4778700	3261300	13648000	6452200	4799800	4852000	5435200	6476900	7048800	4600000	6387700	6021700	4977600	7049300	5610600	5449700	6158300	3711500	3626100	3359000	6640000	7567400	8432900	5227200
"IPI00219682"	0	0	0	322700	0	963610	0	0	788480	0	800610	1662300	0	879730	216800	508670	722670	0	214520	0	129570	3725400	0	373180	0	180510	512020	0	299840	0	1152000	0	0	326150	0	973960	718450	0	917800	75279	801910	484950	59447	0	965760	69370	0	315470	159030	1505700	0	0	0	0	1406700	0	868640	0	0
"IPI00219684"	0	14414	0	0	0	0	0	0	0	0	0	12585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355210	0	0	0	0	0	0	0	0	0	0	0	109900	0	0	12760	0	0	10497000	0	0	0	0	0	0	0	0	0	555690	0	0	0
"IPI00219685"	2117600	1929800	1625600	0	468830	2574900	469230	4604800	8969600	1358500	2310300	1998400	1329100	3772000	1276300	1845700	2591500	1021100	2083300	0	437610	1024100	1993100	2001400	0	0	0	2308500	2458800	502580	489210	408850	0	1381900	596200	206160	1159000	1513000	1554800	1860300	833940	1280200	1816400	3101100	633940	861240	0	0	534290	389950	486340	1234400	4597800	1248300	1117300	2316000	1665100	3351300	1570300
"IPI00219695"	129350	0	0	0	0	0	0	448570	0	0	0	0	160980	0	0	74856	117620	125700	307340	60117	0	0	0	177820	0	0	0	0	0	0	0	0	0	0	0	0	0	348930	153010	0	0	0	0	77921	0	0	0	0	0	0	0	0	153300	0	0	90004	121420	0	172740
"IPI00219703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25631000	0	0	0	0	0	0	0	0	0
"IPI00219726"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210310	0	0	0	0	0	0	0	0
"IPI00219729"	10880000	7633500	5718200	12457000	3814600	9420900	14097000	14425000	17475000	6368700	23099000	39637000	5855100	5473700	3684200	6572900	8634800	3122400	6782600	2680300	12692000	11014000	10948000	7253000	6094800	3329100	7567300	9450700	11256000	2651100	11563000	16743000	2051900	2459900	5245100	13145000	4710700	10281000	5183300	13651000	5028800	3066900	9544600	3523300	9936300	6014300	13489000	3547300	2531800	3395300	8900600	746500	9620300	8186100	7685500	9871800	4149400	7722000	6725600
"IPI00219757"	84338000	137140000	28912000	25572000	69988000	24146000	238340000	40198000	107550000	0	49845000	27341000	28843000	23853000	127930000	115350000	53776000	71056000	57438000	55445000	45289000	36902000	58568000	12707000	21122000	29796000	71343000	112520000	32193000	81501000	16564000	4650600	0	40810000	96794000	51100000	12469000	57686000	141390000	59233000	48448000	142330	39671000	55508000	25355000	59426000	100740000	41302000	2209900	0	8305900	119870000	0	71307000	74388000	43563000	67244000	40346000	99540000
"IPI00219772"	185040	0	685460	0	0	202460	332130	0	0	0	0	275830	0	283510	527130	291030	231410	309960	258420	0	0	382780	0	0	494880	305800	177750	195380	843620	197310	749050	741250	0	150650	861500	674490	298470	150380	0	177300	0	256690	0	397130	654710	231210	457170	73708	441720	73696	442970	810930	1058600	274470	260180	229370	314100	450140	263140
"IPI00219774"	557680	1831700	1484300	1223100	1951200	1021700	1530500	372080	1262800	906790	0	425900	2111900	772020	533970	964100	1027800	817870	889840	1019300	1016600	1766500	926100	913190	1583300	1593000	1785800	688720	1112600	719890	699790	1964900	1325400	31452	1278900	845740	133380	0	532000	367270	1146200	181490	1284200	303130	640430	0	496020	1485300	0	257050	1396400	0	327160	580790	1049200	231330	1434600	1542500	661000
"IPI00219778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150830	0
"IPI00219783"	271200	243350	87278	0	0	0	256960	920750	0	132220	391650	0	199400	522230	0	484080	486330	145150	89568	144550	388470	303920	0	387660	0	0	0	83964	172490	0	0	0	0	241120	578810	395460	298650	589930	282410	0	120200	70024	0	176640	182600	136340	89730	0	177800	488120	0	790400	157140	158740	0	176130	852960	127140	548200
"IPI00219794"	0	0	0	0	0	0	0	0	0	115980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43598	0	0	0	0	0	0	0	0	0	0	0	0	0	35039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00418121"	0	0	0	93214	0	0	0	0	0	0	223210	0	0	160090	0	0	55597	0	0	0	0	28927	0	0	0	0	0	0	1474900	0	0	0	0	0	72700	0	0	0	106580	0	272310	0	93197	0	0	0	0	0	0	0	38928	0	0	0	0	0	0	0	246630
"IPI00604647"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219806"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107320	0	0	973190	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219833"	1219900	277480	339760	0	951290	0	368060	2518500	781910	371400	0	110630	485520	0	254080	0	591820	284930	245400	0	0	249350	535510	433090	391000	0	258640	1240400	586290	253660	1114400	875080	0	259400	224510	338640	241340	385740	418910	525710	341690	309370	904040	0	583390	0	0	0	0	335060	671940	967070	396820	290040	290140	564350	467050	325940	688840
"IPI00646491"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00376570"	0	0	0	0	592790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219840"	754070	116720	0	1294000	1515900	531020	1009800	1569500	1505700	1339500	1300600	654600	1509300	401760	1558600	735450	730930	529530	1881700	87590	813510	96908	1358800	1009900	0	0	0	1695800	838030	1581900	635720	0	0	666320	0	352030	1185400	988730	2014000	839440	2859900	562480	1181700	1598300	929640	798110	1615300	0	590310	0	355480	0	1133400	0	866170	1310900	1487500	571190	569830
"IPI00219841"	304700	538300	512990	0	1645000	181530	516750	420650	1043100	521690	286750	177050	488790	555320	0	1842500	1086700	2670400	707120	1688600	487310	647720	101590	711480	1928700	1051300	1231700	486750	169750	2061400	1557200	0	189780	2833300	998120	1057000	613250	8391400	1207700	1350300	419780	590740	61572	2018400	0	1889700	2600700	0	0	3092200	408890	6692300	4189900	1242300	0	1309100	1251400	0	3423400
"IPI00219849"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219852"	94915	259800	146310	0	0	0	0	0	0	920440	0	0	0	0	63521	0	0	106250	256840	0	0	0	77544	0	0	0	672370	630330	0	509420	0	0	0	0	681190	402250	0	0	49332	56539	0	240580	829390	43886	781380	194250	340150	305010	169160	78377	149560	0	0	204770	25761	429250	0	0	635940
"IPI00219861"	7080200	2690000	6713000	2092400	7400400	1063600	5787800	1033500	973290	2180800	918360	1197900	2294000	2371700	2402700	3618400	4380700	7338800	1990600	2206900	4034300	8681300	3918000	3711700	3606700	1551300	2324500	1218800	4600000	11511000	1985400	1337300	0	4486400	7269700	5068100	6902900	7983600	8389700	3799100	3795500	8787900	3739200	4484800	5264700	4096200	6991000	2045700	3574700	5802600	1126100	20883000	3478500	3961900	907770	3900900	4064800	4299500	6230900
"IPI00219868"	1750900	12127000	7336900	19649000	2473800	11985000	10076000	7680600	5411800	16246000	5056800	12878000	3585400	254810	6730400	4779000	5447100	14480000	6093500	9810500	6465500	2482000	4375800	6863000	7682300	1356700	1326400	21198000	1985800	6102800	10752000	18006000	7736100	0	1761700	6421300	4145100	0	0	3798700	11158000	3148300	239090	5225500	52728000	2824600	5791100	6900900	5223400	0	1701500	0	6296800	11802000	4356000	2011800	4559400	7903800	4317800
"IPI00219871"	1675500	3734300	493050	2833500	7166300	2943800	3658900	5284100	9989500	1702200	1632200	2962300	2772200	2978100	1460300	3203600	1564800	3371000	4460700	1206600	1635400	2289800	2801600	3098600	0	0	4122100	2915400	1562400	2364300	0	5329800	2512700	2746700	5057000	3002400	4228800	1867200	0	2507900	1902400	1544600	2342800	2603800	2639700	1808300	1157000	915560	3747200	4257700	5644100	0	2293900	1195500	3504100	6800900	1937400	2696900	2316200
"IPI00791721"	0	0	0	0	42139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39090	0	0	50739	518650	0	0	0	0	105660	0	0	0	0	0	0	0	0	0	0	0	53976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00219913"	3827200	4776100	4946000	2169300	7877100	2997100	5966400	10402000	2467600	2180600	4356100	2925200	5086000	2483000	1935000	7845900	4901400	6722600	4266700	3804900	5864500	3509600	3572900	3341000	6058600	2897700	2935000	1303100	1608900	1785600	2222200	3683300	4115100	8044200	4224900	554560	2013300	3995700	7031000	1847800	2869700	3686900	3027900	2738400	1277100	1743900	4370300	4310300	1188800	5914300	4328600	4493200	3500400	3401700	4802200	2917200	5195400	6791700	3579100
"IPI00219919"	32087	0	61644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24883	0	0	0	0
"IPI00219930"	5040900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244190	247980	0	0	194310	0	0	0
"IPI00219953"	4349200	8387300	4475100	3817300	6946000	3468800	5748500	10882000	2337900	1055100	3130000	3617000	4176300	1333800	3858500	5073500	1765900	3709900	2351900	5480600	7412400	2659000	3734100	3496000	1239500	944820	1333900	1715900	3327700	8461800	2986200	2193800	116910	2288400	3622300	3626500	3383400	3367000	2585700	1587800	1939300	10531000	2135200	3630800	1732100	2154500	2741700	2627700	4351300	4308300	2029600	8503400	1258600	2348800	7285700	1793800	5004100	6044200	2079600
"IPI00219962"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240110	0	0	0	0	0	0	0	0	0	0	0	0	0	350350	0	0	0	0	0	0	0
"IPI00300775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00375144"	7518700	5642000	4721600	3263800	6225600	5644800	1669800	4890400	3837100	1608100	1398200	3639100	4602300	3601000	3298100	4355200	4233500	6276000	7215900	4992700	5853900	5628900	4395600	2985300	4011500	5778300	4033200	6687700	4943800	3557500	7640300	9177800	6500300	1808600	3235800	5648200	1096500	4980800	6076400	4033200	2572500	2958100	6307000	1026100	776480	4745000	4456700	4407300	4582300	4341600	5128700	2373300	4543800	4199900	1128800	6706300	3382100	4826100	5946600
"IPI00220045"	0	0	0	0	67480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52666	0	0	0	0	0	56381	0	0	0
"IPI00220059"	1120100	609270	456220	430440	398590	689810	0	0	0	793490	1363800	1107500	653860	998230	813690	742330	1375100	656110	750170	0	0	390740	1306200	719500	0	0	0	630990	842100	650020	2246200	664570	651530	451860	543460	1176700	692960	724610	1016800	708900	577900	359020	330850	1434300	1313200	969010	1711500	0	619990	216290	459870	0	2699500	2525800	1110800	1597400	614870	1465100	1179100
"IPI00220063"	280870	308430	0	0	131820	364460	728920	1323000	1593000	527610	398440	505000	381990	585310	415240	356440	309850	190920	714190	0	0	0	572900	433870	0	0	0	199260	569840	0	0	0	0	0	238930	0	243180	175520	140890	226600	312940	457350	160060	542900	187550	366210	0	0	0	152260	324050	0	1007900	0	351460	1242800	484360	1110900	340410
"IPI00748532"	0	0	10493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27243	0	0	0	0	0	0	0	0	0	0	0	0	0	89326	31227	0	0	0	0	0	0
"IPI00220102"	0	0	0	0	0	0	205590	0	0	0	0	114140	0	0	0	0	0	0	0	0	51297	0	0	0	0	0	0	60030	0	0	142740	339170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67013	406220	0	0	0	0	0	0	0	0	0	48022
"IPI00220116"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43095	65451	0	0	0	0	0	23286	0	0	0	0	0	0	0	0	18340	0	0	0	0	9551.1	0	0	0	0	0	0	0	0	0	0	0	0	141460	0	0	112070	0	0	0	51341	0	0	0
"IPI00220146"	0	321970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47694	0	0	0	0	0	0	42278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21636	0
"IPI00220150"	419830	725770	0	0	0	372870	441210	549000	1128600	0	1064500	1844800	161710	0	272570	1158800	438560	1428800	3511800	334720	1821600	1406000	1326600	337330	0	605120	299040	671140	937850	816690	2526400	1390200	0	248600	366040	205150	722140	413150	989550	1503700	196550	0	1873900	133490	999170	0	285330	630880	772850	941270	965100	1166000	835920	608370	713860	1741200	242280	1750300	0
"IPI00465299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00220154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146160	0	0	0	0	0	0	0	0	0
"IPI00220156"	0	0	0	245990	0	0	0	266790	0	0	0	0	71180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455900	290570	0	0	0	0	0	0	0	292140	0	123370	0	0	0	0	800160	0	0	0	0	0	155590	0	0	0	0	0
"IPI00220167"	0	0	0	0	123280	0	0	0	0	0	0	0	0	0	0	0	0	55794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00747283"	351690	0	0	0	0	0	0	0	0	152710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68465	0	0	0	0	0	0	0	0	0	0	0	0	104830	0	0
"IPI00220188"	263890	0	0	0	519300	0	272590	0	165610	0	0	0	0	0	0	167090	140010	0	98786	0	355660	191850	0	0	0	0	84322	0	0	92520	0	0	0	0	0	0	192250	408360	498700	226930	166590	0	126510	0	0	0	0	0	84965	0	0	0	241310	0	0	226060	364600	400740	0
"IPI00220213"	0	0	0	0	0	0	0	0	585060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00302318"	0	82514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00220219"	3026500	5046800	4737100	5752900	5098800	5297100	12572000	2165400	1633100	13695000	5781600	7833200	6348000	4752400	5889600	5235800	5760300	7871400	3125600	7306700	5959400	5394000	5890400	5870600	5477900	5025100	3893300	9099000	5290200	15493000	5691400	4143400	1371200	7341500	2468700	5126800	8569400	4200000	0	2919800	9710900	4260600	3718800	6210000	2737600	5440700	6188600	8134500	9988300	10126000	0	7706300	5872300	6282400	8328500	5157900	7202700	3315900	4451700
"IPI00220220"	0	0	0	0	0	0	0	0	0	0	0	0	134800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145230	0	337120	0	0	0	0	0	0	0
"IPI00220267"	0	220170	0	0	125100	0	40237	0	0	322300	58002	0	0	0	0	46468	568200	675640	82813	306720	80139	31583	0	451950	0	0	0	0	488100	644630	0	0	0	263680	0	0	88326	0	0	155050	0	164870	0	0	184100	0	0	86020	0	0	330480	0	0	0	0	0	0	0	0
"IPI00220271"	5678800	4557500	2613600	936770	3906000	2522400	3097100	567210	7194500	4763500	2050500	24785000	2276000	1920100	3296500	4039200	2501600	2466500	1408900	5958100	5890400	2351900	4310000	3094500	5252800	10931000	2407100	1784500	3722500	8693800	19254000	2476800	3790200	5460600	5283000	2648800	3491200	9242100	1609600	5619800	4984000	11919000	1981300	9460000	7386800	2698600	5156500	5578700	5845300	13974000	3495800	5435000	0	2131800	6884900	3081300	3133000	7734300	4558400
"IPI00220278"	0	0	0	1807900	0	204950	651660	403870	0	0	0	0	836950	0	2255000	0	839570	0	151130	946430	0	0	0	519910	0	0	182090	1313400	0	0	0	0	0	0	139780	0	838530	0	0	1479300	2667200	0	446630	0	0	767070	0	0	1832400	0	0	0	0	0	0	0	1206400	0	0
"IPI00220289"	0	0	0	0	430500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233250	0	220520	0	0	0	1126100	2460000	0	0	0	0	0	0	0	0	0	0	0	0	0	352650	0	0	0	0	0	0	0	0	0
"IPI00220299"	636470	531180	0	0	0	0	441380	540750	394420	223560	0	0	104280	0	122950	78343	88246	188160	104300	142520	592710	276700	100160	411090	0	122350	0	43435	230640	693020	102240	47044	56287	63841	105250	0	496030	0	221070	231890	128810	142820	336750	170620	182970	108090	226490	79998	0	0	0	0	206710	231330	0	127790	0	0	55936
"IPI00220300"	378490	272370	202170	0	0	0	0	0	0	524690	0	339960	0	642010	0	0	45220	146710	687440	946250	1149900	1573500	0	0	0	249810	0	460280	518490	194100	682370	234570	0	0	574110	640090	295860	326840	0	0	372650	282210	165010	101200	360180	342770	0	498080	278670	565210	759410	0	289610	301720	83770	513630	137500	221690	0
"IPI00220301"	37691000	32294000	116910000	23692000	96326000	25617000	44100000	37241000	17258000	47256000	42626000	42973000	53101000	27651000	27607000	24220000	27617000	25448000	51481000	60694000	51544000	32827000	27785000	30211000	20182000	35827000	31084000	27025000	39455000	23594000	16929000	19801000	15445000	21458000	29261000	25853000	68468000	33780000	61979000	31240000	40919000	44729000	29009000	70292000	41075000	33177000	33819000	30113000	18388000	45802000	33921000	67921000	27176000	19659000	31756000	69719000	28436000	170500000	20942000
"IPI00220302"	274590	522570	0	0	0	0	0	0	231290	0	0	0	0	93813	117820	0	186300	244390	568000	338730	468060	367730	63187	125310	0	192730	230600	92862	0	0	0	69704	0	196410	0	0	272770	49267	1070000	0	0	0	113660	93108	0	0	99051	48920	0	296840	0	0	73630	0	133420	106290	31275	169370	0
"IPI00220308"	0	0	0	139620	0	121190	473540	323350	653030	0	0	0	0	0	166920	47856	0	0	0	162250	1094600	0	389980	0	0	71340	0	0	0	0	0	486580	244880	0	0	578470	109580	0	0	0	319770	0	0	0	0	0	0	0	0	0	0	0	0	0	427210	0	0	0	0
"IPI00647655"	106260	155950	1410400	0	627400	87979	207370	0	435760	330810	626820	176720	304950	291150	75957	849500	142840	350440	242430	408970	843340	471020	136550	102030	142140	736610	115760	249940	148580	682670	94123	210290	137760	1111200	1861800	648890	443640	2306900	1105400	390000	131790	505290	778370	1187000	0	290530	365240	0	657010	2607900	726200	2212800	1071400	736680	485170	1646900	263320	334620	1975900
